amount,account_age_days,transactions_last_24h,device_changes_30d,failed_attempts,international,new_device,transaction_hour,is_fraud
3562.62,858,1,1,0,0,1,3,0
1649.35,1911,2,0,0,0,0,14,0
277.1,1958,3,2,1,0,1,7,0
682.9,1957,5,2,1,1,0,1,1
20807.07,1343,2,0,0,0,0,12,0
2263.1,261,6,2,1,0,0,8,0
11722.76,1305,2,0,0,0,1,4,0
4426.81,1353,4,0,0,0,0,4,0
1396.61,1148,4,1,0,0,0,21,0
1482.38,1500,1,3,0,0,0,16,0
1057.24,278,3,1,1,0,0,12,1
192.9,93,1,0,1,0,0,13,0
1116.6,959,1,1,0,0,0,11,1
3680.02,1571,2,0,0,0,1,10,0
602.06,823,3,3,1,1,1,0,0
1655.66,128,0,1,0,0,0,3,0
2569.82,532,3,0,1,0,0,6,0
441.56,773,3,2,0,0,0,20,0
698.33,167,1,2,1,0,0,16,1
396.27,831,5,1,6,0,0,5,0
481.95,236,5,0,1,0,1,10,0
302.59,1056,2,3,0,0,0,12,1
445.66,1255,1,2,2,0,0,20,0
4534.43,191,1,2,1,0,0,23,0
439.01,1866,1,0,0,0,0,15,0
1244.46,1960,2,0,0,0,0,15,0
663.24,657,3,0,1,0,0,13,0
3564.81,613,4,0,0,0,0,8,0
4069.04,1615,1,0,0,1,0,20,0
2602.09,1532,4,0,1,0,0,23,0
1489.41,1481,3,0,0,1,0,10,1
870.39,1696,2,2,0,0,1,19,0
332.99,255,2,2,3,0,0,23,0
7658.17,1303,3,0,0,0,0,0,0
513.03,1995,1,0,0,0,0,3,0
2129.51,1724,2,0,0,0,0,14,0
3163.92,973,2,1,2,1,0,2,1
629.37,1746,1,0,0,1,0,11,0
3096.45,1777,3,0,0,1,0,4,0
2354.81,1080,4,0,1,0,0,4,0
6173.15,649,3,0,0,1,0,13,0
685.85,106,6,1,0,0,0,12,0
303.12,1605,6,1,0,0,0,19,0
661.5,1726,5,1,0,0,1,17,0
1351.34,192,0,1,1,0,0,17,0
1162.37,1003,1,1,0,0,0,13,0
739.93,1302,1,1,0,1,1,23,0
162.52,1568,2,0,0,1,0,8,0
1755.45,175,4,0,1,1,0,21,0
7882.06,1794,3,0,1,1,0,2,0
1744.55,635,3,0,0,0,0,20,0
2016.53,85,3,0,0,0,1,20,0
1943.89,948,1,1,0,0,0,9,0
1631.16,728,1,3,1,1,0,15,1
2784.06,1240,4,3,1,0,0,19,1
1628.43,1038,2,0,1,0,0,21,0
802.17,1061,2,1,1,1,0,9,1
494.73,1051,1,0,0,0,0,9,1
854.94,1688,4,1,0,0,0,10,0
1501.36,1600,3,1,1,0,1,0,1
799.44,70,0,0,0,1,0,16,0
1501.68,154,4,2,1,1,0,8,0
1701.3,1462,2,0,1,0,0,15,0
2522.94,765,3,1,0,0,0,5,1
3955.23,271,1,1,0,0,0,8,0
1185.6,541,2,1,0,0,0,3,1
296.55,1098,5,2,0,0,1,21,0
776.58,1820,2,1,1,1,0,23,0
1146.03,571,6,2,2,0,1,11,0
174.9,1779,2,0,0,0,0,11,0
4396.94,1865,4,0,3,0,1,11,0
1264.43,149,5,0,1,0,0,16,0
1605.76,1530,0,0,3,0,0,23,0
4296.37,10,3,2,0,1,0,2,1
583.97,644,3,2,1,0,0,23,0
1946.99,1526,3,0,1,0,0,1,0
982.53,62,3,1,1,0,0,9,0
912.25,1412,2,0,0,0,0,11,0
506.64,1919,0,0,1,0,0,1,0
5799.94,774,7,0,0,0,0,6,0
753.33,1754,1,1,0,0,0,6,0
2207.17,1256,2,0,0,0,0,22,0
168.17,1872,1,1,0,0,1,16,0
3568.81,1608,1,2,0,0,1,2,0
3140.73,528,2,3,2,1,0,10,1
1208.86,1574,5,1,1,0,0,23,0
873.98,1713,6,0,1,0,0,14,1
1635.98,445,5,0,0,1,0,11,0
10816.1,1345,4,0,1,1,0,14,1
188.06,1918,2,2,1,0,0,23,0
2397.13,1107,4,0,1,0,0,13,0
440.71,1458,3,0,0,0,0,20,0
1075.01,17,1,2,1,0,0,18,0
855.87,369,4,3,0,0,0,6,0
714.57,1692,2,1,0,0,0,10,0
1085.22,684,5,1,1,0,0,15,0
352.77,908,1,1,1,0,0,22,0
3069.23,1606,2,2,0,0,0,7,1
182.34,583,4,0,0,0,1,23,0
1881.39,255,6,2,0,1,1,5,0
791.13,456,1,1,1,0,0,22,0
340.04,643,1,1,2,0,0,1,1
1342.63,561,2,2,0,0,0,22,0
231.15,533,5,3,0,1,1,1,1
1141.06,1416,2,0,0,1,1,15,1
264.31,320,0,0,0,0,0,17,0
1739.36,220,5,1,0,0,1,2,0
435.13,699,3,1,3,0,0,9,0
698.55,1438,1,0,0,0,0,7,0
1471.37,32,5,0,0,0,0,16,0
506.47,715,2,1,1,1,1,15,0
1034.88,1812,4,1,1,0,0,4,0
241.33,754,1,4,2,0,0,17,0
2060.85,1040,2,1,2,0,1,14,1
6405.51,409,4,0,1,0,1,4,1
17893.79,828,5,0,0,0,0,11,0
1201.31,173,3,1,0,0,1,19,0
2411.98,1673,3,0,1,0,0,1,0
184.82,1203,2,0,1,0,0,4,0
4928.23,1895,3,2,1,0,0,22,0
2383.27,1597,4,3,0,1,0,15,0
675.91,1521,12,1,1,0,1,2,1
3778.87,936,0,0,1,0,0,4,1
850.24,1128,2,2,0,0,0,8,0
693.66,1341,3,0,0,0,0,23,0
1763.99,707,6,1,2,0,1,6,0
378.66,1792,3,0,2,0,1,8,1
3046.12,976,3,2,1,0,0,20,0
381.46,1612,4,0,2,0,1,8,0
383.73,783,4,0,1,1,0,11,1
441.56,1205,4,0,1,0,1,16,0
2343.73,132,3,2,0,0,0,6,1
591.83,663,4,0,1,0,1,6,1
284.86,1179,3,1,1,0,0,11,0
598.44,359,3,0,0,0,0,1,0
1062.05,1259,6,2,4,0,1,11,1
336.64,760,3,1,1,0,0,9,0
346.65,165,1,1,0,0,0,8,0
9057.03,717,3,1,1,0,0,18,0
463.79,427,4,2,2,1,0,4,1
793.9,677,1,0,3,0,0,21,0
759.58,488,4,0,1,0,0,10,0
719.56,213,10,1,2,1,1,8,1
2041.31,1949,3,0,0,0,0,5,0
2830.31,766,4,3,1,0,0,8,0
807.58,157,3,1,1,1,0,13,0
318.47,1713,1,1,1,0,0,2,0
3922.33,1099,4,2,0,1,0,5,0
996.91,435,0,0,0,1,0,10,0
6187.72,1202,2,0,0,1,0,17,0
116.1,1820,2,2,0,1,0,14,1
1333.29,842,7,0,0,0,0,16,0
7469.67,645,1,2,1,0,0,0,1
770.27,1661,0,0,0,0,0,13,0
875.25,312,0,1,0,0,0,22,0
1473.67,1856,0,2,2,0,0,14,0
627.16,127,2,0,1,0,0,10,0
802.66,377,4,2,2,0,0,22,0
782.26,1369,2,0,1,0,0,13,0
585.57,225,2,0,0,0,0,0,0
3747.55,1041,1,0,2,0,0,11,0
1739.02,497,5,0,0,0,0,6,0
1408.99,473,3,0,3,0,0,14,1
2461.61,1889,6,1,2,0,0,8,0
841.89,1335,4,0,1,0,0,4,0
505.63,1782,5,1,0,0,0,2,0
600.27,1161,4,0,1,0,1,12,0
1098.59,475,2,1,1,1,0,14,0
380.23,217,1,1,0,0,0,5,0
664.97,196,2,1,0,1,0,1,1
654.51,201,6,0,0,0,0,11,0
9177.92,366,4,1,0,0,0,2,1
68.46,719,2,2,0,1,1,21,0
916.33,1552,2,2,0,0,0,3,0
6159.15,400,1,0,0,0,1,5,0
1238.73,1549,4,0,0,0,0,17,0
2329.52,590,2,0,2,0,0,10,0
1211.76,214,2,1,0,1,0,15,0
562.65,341,1,1,3,0,0,18,0
116.52,1353,2,1,0,0,1,3,0
1346.76,959,1,1,0,1,1,22,1
504.92,119,2,1,2,0,1,15,0
492.58,1449,6,0,1,1,0,10,0
665.82,1717,2,1,1,0,0,16,0
6278.34,836,2,2,1,1,0,5,1
12147.0,842,6,1,0,0,0,9,0
1362.68,867,3,5,2,0,0,5,0
688.99,1397,2,2,1,0,0,18,1
337.91,1673,6,3,0,0,0,6,1
1752.05,1203,1,1,1,0,1,21,0
6521.8,1456,4,0,0,1,0,21,0
856.33,1744,5,1,1,1,0,2,0
101.6,945,4,3,1,0,0,14,0
2143.19,402,2,1,0,0,0,1,0
2937.75,1418,3,0,2,0,0,15,0
224.56,883,2,1,1,0,0,22,0
1308.3,566,0,1,2,1,1,15,0
1721.97,1103,2,0,0,0,0,7,0
1019.32,1807,0,0,0,0,0,20,0
497.32,1931,6,0,0,0,0,0,0
3028.85,424,6,1,1,0,0,8,0
732.61,118,8,2,0,0,0,4,0
248.34,368,4,3,2,0,0,20,1
141.25,1130,8,0,1,0,0,16,0
3869.38,1129,2,2,0,0,0,13,0
2031.77,1327,5,0,0,1,0,20,0
1197.48,630,1,1,0,0,1,1,0
706.08,1918,6,3,0,0,0,19,1
646.13,1765,4,0,2,0,0,6,0
374.0,148,6,3,0,0,0,23,0
712.33,1890,1,0,1,0,0,20,0
131.62,150,4,1,0,0,0,6,0
525.28,816,3,2,0,0,0,22,0
803.57,256,3,2,2,0,1,6,1
2018.04,82,4,0,0,0,0,5,0
1053.71,16,3,0,1,0,0,6,0
2428.24,901,5,0,1,0,1,5,0
4226.52,193,1,1,1,0,0,16,0
3159.5,723,3,0,0,0,0,9,0
1755.5,1098,4,1,0,0,0,17,0
1109.72,1301,3,0,1,0,0,18,0
411.25,1085,0,1,0,0,0,5,0
2298.34,973,5,0,1,0,0,11,0
5882.56,951,3,2,1,1,0,20,0
1543.96,536,2,0,0,0,0,5,1
7459.62,1559,4,1,1,0,0,19,0
238.51,343,4,0,2,0,0,11,0
345.79,395,4,2,1,0,0,4,0
2579.11,943,5,2,1,0,0,4,0
1428.37,258,1,2,0,0,0,21,0
4079.71,1222,5,2,0,0,0,0,0
1079.8,53,2,0,0,0,1,1,0
460.37,651,5,0,0,1,1,11,0
885.73,271,2,3,0,1,1,18,1
236.82,201,1,1,0,0,0,2,0
354.75,396,3,1,2,0,0,10,0
2899.94,378,3,0,1,0,1,8,0
2624.87,1915,4,0,0,1,0,10,0
1576.57,676,2,3,0,1,0,10,1
196.16,1628,2,1,0,0,1,5,0
766.32,535,3,2,1,0,0,16,0
322.14,923,0,0,0,1,0,23,0
3556.5,1112,2,2,1,0,0,12,0
611.72,398,1,0,0,0,1,20,0
370.28,1206,4,1,1,0,0,13,0
1129.8,867,2,1,1,0,0,5,0
578.16,1307,2,1,2,1,1,9,0
4835.52,1557,1,0,0,0,0,16,0
525.94,561,3,0,0,1,0,5,0
270.64,190,1,1,0,1,1,7,0
127.37,205,4,0,0,0,1,19,0
1063.39,968,6,0,0,0,0,13,0
625.2,44,6,2,1,0,1,14,0
262.72,1004,2,0,0,0,0,18,0
3601.93,1324,4,3,1,0,0,23,0
2137.19,1019,2,1,3,1,0,1,0
1066.12,640,2,1,1,0,0,17,0
4291.22,994,4,1,1,0,0,3,0
2127.15,701,4,1,1,0,0,4,0
481.61,1706,4,0,0,0,0,16,0
387.91,1303,5,1,0,0,0,11,0
2484.88,713,3,0,0,0,0,9,0
1630.05,1409,3,0,2,1,0,15,1
1299.52,637,4,1,0,1,0,4,0
470.36,804,6,1,0,1,0,20,0
2014.14,311,4,0,0,0,0,0,0
515.17,878,1,0,0,0,1,12,0
990.31,1552,4,0,1,0,0,3,0
4660.81,857,4,1,0,0,0,9,1
566.32,274,0,0,1,0,0,0,0
227.47,1506,5,0,1,0,1,14,0
382.78,1830,0,2,0,0,0,11,0
2964.01,1475,2,0,1,1,0,0,1
1414.78,1556,2,0,1,0,1,14,0
964.03,531,4,0,0,0,0,9,0
659.12,1549,3,0,2,0,1,16,0
1781.77,17,6,0,1,0,1,2,1
469.14,718,5,1,1,0,0,12,1
1488.71,1054,3,0,0,0,0,11,0
527.81,470,2,1,0,0,0,7,0
446.9,811,3,1,0,0,0,10,0
579.7,1328,5,2,0,0,0,11,1
753.4,555,4,1,0,0,1,1,0
1044.37,93,3,5,0,0,0,16,0
1387.77,882,2,1,1,0,1,15,0
50.0,578,3,2,1,0,0,7,0
488.99,631,3,2,1,1,0,22,1
741.32,821,4,2,0,0,0,12,0
4939.71,584,1,0,2,0,1,3,0
372.41,846,11,0,1,0,0,12,0
1290.51,1186,2,1,0,0,0,21,0
4890.4,1997,2,3,0,1,0,15,0
295.02,842,3,0,0,0,0,12,0
1626.16,328,1,0,2,0,0,17,0
491.63,1991,3,1,1,1,0,15,0
662.07,1805,4,4,1,0,0,14,0
491.22,730,3,1,1,1,0,3,0
527.5,254,0,1,0,0,0,5,0
16679.11,1464,4,4,1,0,1,9,1
2551.55,571,3,0,0,0,0,4,0
3300.2,544,5,0,0,0,0,14,0
1793.62,851,5,1,3,0,1,15,1
220.03,120,3,1,0,0,0,15,0
1627.76,975,3,1,1,0,0,23,0
3206.48,822,3,0,0,0,0,6,0
467.13,514,4,1,3,0,0,18,1
2879.37,1654,5,1,0,0,0,22,0
2217.94,1573,3,0,0,0,0,7,0
6988.63,979,2,1,2,1,1,1,1
722.14,97,3,1,0,0,0,17,0
365.91,871,2,3,0,0,1,17,0
763.85,1394,2,0,0,0,0,1,0
4608.1,1441,1,2,0,0,0,2,0
176.2,257,0,3,1,0,0,7,0
138.6,128,7,1,1,0,0,15,0
1199.18,1383,6,1,0,1,0,20,1
704.45,1180,8,1,1,1,0,4,1
1105.14,1681,1,1,2,0,0,22,0
2822.31,57,3,1,1,0,0,15,0
631.08,582,0,2,1,1,0,19,0
168.51,1972,3,1,1,0,0,3,1
8471.66,556,4,1,1,0,0,21,0
404.55,724,6,2,1,0,0,12,0
380.3,1711,5,0,1,0,0,22,0
3306.75,653,3,1,3,0,0,20,0
746.59,1100,3,0,0,1,0,6,0
1029.28,158,3,3,2,0,0,15,1
1777.19,85,7,0,3,0,0,10,0
3240.82,322,4,2,1,1,1,2,0
785.67,309,4,1,1,0,0,23,0
5013.81,1554,4,1,1,0,1,16,0
129.57,284,5,0,2,0,0,1,1
2344.41,1924,3,3,0,0,0,8,0
473.65,1066,2,0,2,0,0,3,0
4325.45,1003,1,1,0,0,1,5,0
1264.01,1918,6,4,0,0,0,0,1
559.53,1909,4,3,0,0,0,8,0
2127.79,134,5,1,3,0,0,17,1
2678.97,614,2,0,0,0,1,14,0
2083.69,649,1,0,2,0,0,14,0
391.62,1428,1,0,0,0,0,13,0
675.86,1517,0,0,1,0,0,7,0
1092.18,1246,2,1,2,0,0,12,0
1052.31,229,4,2,1,1,0,19,1
2320.98,1830,2,2,0,0,1,8,1
146.22,1476,2,1,1,1,0,9,0
1532.0,998,2,0,1,1,0,9,0
820.59,1330,2,1,0,0,1,19,0
474.14,1852,3,2,0,0,0,13,0
521.92,1933,6,2,1,0,0,0,0
884.89,119,3,0,0,0,0,14,0
50.0,1635,4,0,1,1,0,1,1
543.87,1886,3,0,0,0,0,19,0
456.77,938,2,0,0,0,0,17,0
1868.3,324,1,1,1,1,0,15,0
490.03,921,6,0,0,0,0,5,0
884.38,159,5,1,0,0,0,21,1
5127.0,239,5,3,2,1,0,5,0
2964.17,396,4,0,0,0,1,19,0
2703.42,320,5,1,0,0,0,19,0
665.23,1871,4,1,3,0,0,16,0
1887.54,1213,1,0,3,0,0,23,0
867.92,309,2,1,0,0,0,6,0
901.36,249,3,1,1,0,0,15,0
1651.91,538,3,0,0,1,0,16,0
603.66,701,7,3,0,0,0,16,0
4880.5,1530,1,0,0,0,0,12,0
934.37,394,3,0,0,0,0,4,0
2035.22,652,3,1,2,0,0,23,0
4701.33,1018,7,0,1,0,0,6,0
3076.83,406,7,3,0,1,1,18,1
268.03,1000,3,0,1,0,1,0,0
1711.11,1205,3,1,3,0,1,12,1
2567.58,21,2,1,1,1,0,17,1
2675.42,1699,4,0,1,1,0,6,0
360.22,1607,2,1,1,0,0,18,0
568.48,1618,3,0,3,0,0,22,0
2964.78,155,4,2,3,1,0,10,1
511.96,1852,6,1,1,0,0,3,0
812.65,867,2,0,2,1,0,13,0
5302.19,559,3,2,1,0,0,1,1
1045.45,194,1,2,2,0,0,13,0
530.18,1248,1,0,1,0,0,19,0
455.95,399,1,0,2,1,0,4,1
1529.54,1773,4,1,0,0,0,4,0
289.12,280,3,4,0,0,0,21,0
856.34,980,2,2,1,0,0,14,0
1530.32,1034,4,0,1,0,0,6,0
4020.45,1400,3,1,1,1,0,12,1
2137.83,472,3,0,1,0,0,23,0
536.97,152,1,0,1,0,1,6,0
3563.22,1880,0,0,1,0,0,2,0
812.8,1640,5,2,0,1,0,3,0
318.71,1148,3,1,0,0,0,2,0
923.3,1721,4,1,1,0,0,1,1
4620.09,802,3,1,1,0,1,23,1
1293.67,553,5,1,2,0,1,11,0
1110.45,1448,2,1,1,0,0,18,0
5637.59,1547,2,0,1,0,1,15,0
262.08,730,1,0,2,0,1,9,0
303.2,513,1,0,1,0,0,10,0
217.93,1950,8,0,2,0,1,18,1
1591.84,1013,3,0,0,0,0,11,0
1295.29,171,0,1,0,0,0,4,1
5129.36,850,2,2,0,1,0,16,0
1398.95,794,1,2,3,0,0,12,0
732.05,1589,1,1,0,0,0,6,0
1098.6,125,7,1,1,0,0,13,0
1233.62,175,4,0,2,1,1,2,1
206.07,504,2,0,1,0,0,11,0
16487.07,1801,3,1,1,1,0,6,0
1844.33,1801,5,2,1,0,0,1,0
1352.9,1409,3,0,2,0,0,15,0
2028.73,711,2,2,1,0,0,9,0
2229.23,1792,6,2,0,0,0,20,0
952.84,1708,4,1,0,0,0,7,0
583.33,1595,3,2,0,0,0,15,0
1997.1,1976,0,1,1,0,0,5,0
1612.77,106,3,1,0,0,0,18,0
487.9,1971,5,2,3,0,0,5,0
4532.53,1661,3,0,0,0,0,10,0
1470.49,528,1,1,1,0,0,13,1
2275.19,38,4,1,0,0,0,1,0
4411.28,395,4,3,2,0,0,2,0
1120.9,1779,3,0,0,0,0,10,0
1505.61,921,4,2,2,0,0,20,0
2465.2,477,2,2,0,0,0,0,0
531.2,1491,1,1,1,0,0,13,0
1157.54,722,5,2,1,0,0,17,0
1243.33,1529,2,1,1,0,0,6,0
421.55,315,2,0,1,0,1,8,0
11132.64,1309,3,0,0,0,0,11,0
268.46,1488,5,3,1,0,0,6,0
299.43,1704,3,1,1,0,1,12,0
4081.53,1288,3,1,0,0,0,20,0
2237.84,1634,2,1,3,0,0,15,0
393.09,1670,2,0,1,0,0,18,0
2012.81,1453,4,0,0,0,0,3,0
4759.27,365,3,0,0,0,0,20,0
1063.94,181,0,1,1,0,0,12,0
14747.41,734,3,3,2,0,0,21,0
195.57,876,2,2,1,0,1,12,0
2194.75,994,2,3,1,0,0,4,1
3521.1,661,2,1,0,0,0,22,0
2674.04,244,3,3,0,0,0,0,0
893.95,313,5,0,3,1,0,10,0
820.21,76,2,3,1,0,0,3,1
1709.82,1905,7,1,0,0,0,10,0
2479.36,262,3,3,1,0,1,17,1
2003.14,231,1,2,1,0,0,7,0
3102.79,703,4,1,2,0,0,14,0
395.89,1404,1,2,1,0,1,7,0
873.26,646,3,1,1,0,0,14,0
428.37,1333,3,1,0,1,0,20,0
745.37,1788,4,2,0,0,0,13,0
3026.68,1412,0,3,0,0,0,7,0
1221.68,757,0,1,1,0,0,7,0
14866.4,1801,2,0,1,0,1,16,0
1330.63,1349,2,2,0,1,0,0,0
1164.09,842,1,1,1,0,0,9,0
1219.48,879,2,3,3,0,1,18,1
579.51,1480,2,0,1,1,0,21,1
1035.01,1536,2,2,1,0,1,8,0
3387.3,1367,2,1,0,0,1,11,0
1229.02,516,0,3,0,0,0,12,0
495.98,442,4,2,0,0,0,16,0
434.81,1573,3,2,1,0,0,6,0
699.1,583,0,0,1,0,0,3,0
1180.7,262,5,0,1,0,0,17,0
3617.67,749,2,0,1,0,1,17,0
287.01,819,2,0,1,0,0,17,0
796.46,1002,3,0,1,0,0,22,0
1266.88,1487,1,0,0,0,0,19,0
175.26,867,2,1,0,0,0,9,0
476.47,1714,1,1,1,0,0,11,0
555.63,608,4,1,0,0,0,2,0
494.74,910,3,2,2,1,0,22,0
1328.61,1251,5,0,0,0,1,7,0
933.97,523,3,0,0,1,0,9,0
629.37,1802,4,4,1,1,0,21,0
1682.38,1213,0,0,1,0,0,6,0
6143.04,1233,5,2,2,0,1,10,0
5649.13,1037,2,1,0,1,1,16,0
160.33,1913,2,0,2,1,0,23,0
1952.9,162,6,0,1,0,0,5,0
917.8,1596,2,2,1,0,0,9,0
1280.69,1517,3,1,2,0,0,0,0
736.36,1459,9,1,0,0,0,16,0
1233.47,5,3,1,1,0,0,22,1
1275.9,202,3,2,1,1,0,0,1
614.65,416,5,0,2,0,0,11,1
447.48,1036,3,2,1,0,0,8,0
700.16,948,3,1,1,1,0,16,0
1386.11,1421,5,0,0,0,0,11,1
1996.19,1365,6,0,1,0,0,9,0
2574.34,752,5,0,0,0,1,15,0
669.02,950,5,1,0,1,0,2,0
1456.58,373,6,0,1,0,0,14,0
2871.25,1402,1,0,1,0,0,2,0
3517.81,1249,4,0,1,0,1,3,1
1033.98,1206,2,0,0,0,0,18,0
879.25,1321,2,1,1,0,0,8,0
1327.59,1840,6,1,0,0,0,4,0
347.34,1331,1,1,0,0,0,21,0
903.6,431,6,0,1,0,0,19,0
2309.04,690,2,2,0,0,0,1,1
2083.8,118,4,2,1,0,0,5,0
836.92,1376,6,2,0,0,0,13,0
1363.37,588,3,1,1,0,0,21,0
480.75,1070,1,2,1,0,0,11,0
2216.07,227,1,0,1,1,0,13,0
1014.53,1380,9,1,0,0,0,5,0
832.18,1318,4,2,1,0,0,4,1
763.78,1264,4,2,2,1,0,9,0
1029.79,348,3,0,2,0,0,7,0
700.73,141,4,1,1,0,0,7,0
2117.82,204,3,1,1,0,1,3,1
738.57,1686,4,1,0,0,0,3,0
5393.58,1004,4,1,0,0,0,16,0
4746.73,1666,3,2,0,0,0,23,0
449.64,861,3,1,1,0,1,9,0
1175.8,845,0,0,0,0,1,10,0
572.12,995,1,0,1,0,0,14,0
791.04,1293,3,0,3,0,1,15,0
8122.78,313,1,1,1,0,0,6,0
806.28,1442,5,1,0,0,0,10,0
1572.19,1939,0,2,1,0,0,3,1
1884.32,137,4,1,0,0,0,15,0
403.17,1652,2,0,1,0,0,22,0
466.34,351,5,1,0,0,0,0,0
328.32,1185,1,0,0,1,0,7,0
452.16,1691,5,0,0,1,1,2,0
63.43,173,1,2,4,0,1,15,1
1890.47,1154,1,1,1,0,0,6,0
8554.34,79,3,0,1,0,0,0,0
1271.33,979,4,1,0,0,1,4,1
266.06,569,3,2,1,0,1,14,0
576.64,863,1,1,2,0,0,9,0
693.06,57,7,1,1,0,0,7,0
396.4,1424,5,1,1,0,0,5,1
2591.99,363,3,1,1,0,0,22,0
2465.77,1359,4,0,0,0,1,3,0
345.35,134,2,0,0,0,0,11,0
2264.44,14,1,1,1,0,0,9,0
5048.33,283,1,2,1,1,0,13,1
7350.75,806,2,1,0,0,0,20,0
19248.95,1683,4,1,0,0,0,13,1
444.97,1445,2,1,3,0,1,16,0
18475.86,127,2,3,1,0,1,9,0
769.54,1796,2,1,1,0,0,19,0
606.4,1850,3,0,0,0,1,8,0
1520.92,218,3,0,0,0,0,3,0
612.74,1929,4,4,0,0,0,10,0
1634.42,745,1,0,3,0,0,18,0
292.93,1905,3,3,1,0,0,1,1
863.72,680,1,1,1,0,0,19,1
3966.27,1679,5,1,0,1,0,15,0
1035.81,1513,0,1,0,0,1,21,0
1263.44,997,6,2,1,0,1,19,1
1763.86,260,3,2,1,1,0,21,0
3535.68,1242,3,1,1,0,0,3,0
209.51,1844,4,0,0,0,0,1,0
1967.51,1682,0,0,1,1,0,4,1
838.71,1513,3,1,1,0,0,9,0
1295.48,1973,4,2,1,0,0,17,0
3165.13,1467,4,2,0,0,0,0,0
332.23,99,3,0,1,0,0,11,0
398.36,182,1,0,1,0,0,3,0
158.31,169,2,3,1,0,0,18,0
633.23,233,2,2,2,1,1,16,0
4148.21,956,0,1,4,0,0,19,0
972.06,1117,2,0,0,1,0,22,0
287.11,1653,0,2,2,0,1,15,0
674.74,472,7,0,1,0,1,5,0
247.68,1540,0,0,0,0,1,6,0
355.96,1109,3,1,1,1,1,12,0
1617.79,679,6,1,3,0,0,2,0
339.04,1543,5,0,1,1,0,6,1
3336.36,381,1,0,0,1,0,18,0
1021.35,1431,2,1,0,1,0,21,0
1194.63,1256,5,1,0,0,0,21,0
830.17,251,3,0,0,0,0,2,0
2375.23,1109,3,2,0,1,0,12,0
2399.85,319,4,1,0,0,0,14,0
1533.11,193,3,0,0,0,1,14,0
1929.06,1659,3,1,2,0,1,17,0
887.06,937,3,0,0,0,0,20,0
1885.98,601,2,1,0,1,1,17,0
782.21,607,4,1,3,0,1,11,1
1099.08,1911,5,2,1,0,1,19,0
833.27,1324,3,4,0,0,0,10,0
694.21,1382,3,4,0,0,0,23,0
550.53,1581,2,2,0,0,0,4,0
1750.56,765,2,1,1,0,0,12,0
4066.78,1477,1,1,0,0,0,20,0
3537.24,885,6,1,0,0,0,8,0
312.13,991,4,0,1,1,0,9,0
3980.66,1587,2,1,0,0,0,8,0
797.79,506,5,4,0,1,0,18,0
1999.66,65,5,0,1,1,0,8,1
443.1,1590,4,0,0,0,0,1,0
1263.93,1976,5,1,0,0,1,12,0
1500.75,222,3,0,1,0,0,10,0
248.49,466,3,0,2,0,0,12,0
2014.78,72,6,0,1,0,1,7,0
4213.02,888,1,2,2,0,0,7,0
920.9,474,1,0,0,0,0,11,0
4273.41,1704,1,3,0,1,0,19,1
907.15,1722,1,1,1,0,1,14,0
2564.67,655,3,1,1,0,0,12,0
119.27,19,5,1,5,0,0,11,1
12317.52,522,0,0,0,0,0,15,0
4892.5,784,3,0,1,0,0,20,0
824.99,1707,2,0,1,0,0,15,0
152.61,415,4,1,2,0,0,6,0
1462.68,364,4,1,0,0,0,17,0
258.8,528,1,2,0,1,0,3,1
1711.03,1104,2,1,1,0,0,11,0
1655.02,796,2,2,1,0,1,15,0
427.77,1214,3,1,1,0,0,1,0
3364.27,1172,0,1,2,0,0,4,1
2454.25,1699,1,1,1,0,0,9,0
2909.75,443,4,0,0,0,0,10,0
1106.39,265,2,1,3,0,1,22,1
266.26,1896,3,1,0,0,0,17,0
2915.72,650,1,2,0,0,0,14,0
836.84,509,1,1,0,0,1,1,0
273.2,1325,2,0,0,0,0,21,0
4238.82,466,3,1,0,1,0,20,0
8949.99,365,4,1,2,0,0,17,0
1052.32,1423,3,0,1,1,0,5,1
9500.7,493,3,1,1,0,0,15,0
1201.49,542,2,0,3,0,0,18,0
749.6,1840,4,0,0,0,0,4,0
583.79,1504,1,1,0,1,0,12,0
5636.86,1192,2,1,0,0,0,10,0
502.63,1627,2,0,0,0,1,22,0
2287.62,1115,5,2,1,0,0,1,1
626.93,723,6,0,0,1,0,8,0
692.07,842,4,1,1,0,0,5,0
3072.51,300,3,1,3,0,0,13,0
749.92,174,1,0,1,0,0,0,0
731.58,646,3,1,0,0,0,3,0
3404.33,1397,2,0,0,0,1,10,0
5417.54,24,2,2,1,0,1,15,0
2089.52,1225,1,0,1,0,0,7,0
569.77,731,4,2,1,0,0,20,0
658.12,7,5,2,1,0,0,16,0
1187.87,1030,1,1,1,0,1,8,1
1511.61,1654,3,0,0,0,0,6,0
408.35,1185,2,2,1,0,0,11,0
2259.81,1621,4,1,2,0,1,11,1
1194.54,878,1,0,3,0,0,9,0
197.21,1272,4,4,0,0,1,21,1
433.15,166,0,2,0,0,1,1,0
662.4,428,5,2,0,0,0,22,0
1019.58,145,4,1,1,1,0,15,0
7253.79,1535,3,0,1,0,0,11,0
1391.55,1567,3,0,2,1,0,22,0
473.06,933,3,1,2,1,1,6,1
1367.35,509,3,4,2,0,0,5,1
771.17,907,3,2,0,0,0,9,0
1517.41,1244,2,1,1,0,0,2,0
1959.74,645,3,0,0,0,1,23,0
